CustomerID,last_purchase_date,Recency,Frequency,Monetary,Cluster_ID,Segment_Name
15179.0,2011-11-21 12:53:00,18,13,7491.920000000002,2,Regular
15180.0,2010-12-07 14:57:00,367,3,904.4300000000001,0,Churn Risk
15181.0,2011-10-04 13:58:00,66,5,1200.2,2,Regular
15182.0,2011-07-08 13:37:00,154,11,2998.952,2,Regular
15183.0,2010-06-10 10:43:00,547,3,639.93,0,Churn Risk
15184.0,2011-11-10 13:41:00,29,4,689.9499999999999,2,Regular
15185.0,2011-09-30 14:06:00,70,1,310.62000000000006,2,Regular
15186.0,2011-11-25 14:58:00,14,5,1403.2000000000003,2,Regular
15187.0,2011-12-08 11:56:00,1,16,4777.180000000002,2,Regular
15188.0,2009-12-14 13:30:00,725,1,310.42999999999995,0,Churn Risk
15189.0,2011-12-08 13:22:00,1,46,17524.38000000001,2,Regular
15190.0,2010-10-01 13:09:00,434,1,834.4399999999999,0,Churn Risk
15191.0,2010-09-02 15:37:00,463,3,588.05,0,Churn Risk
15192.0,2011-08-12 11:41:00,119,5,1981.39,2,Regular
15193.0,2011-10-10 08:23:00,60,1,499.32,2,Regular
15194.0,2011-12-06 15:10:00,3,28,12427.690000000006,2,Regular
15195.0,2011-12-07 12:20:00,2,1,3861.0,2,Regular
15196.0,2010-10-03 10:50:00,432,2,316.2499999999999,0,Churn Risk
15197.0,2011-11-29 10:00:00,10,6,1877.51,2,Regular
15198.0,2011-09-08 14:42:00,92,5,571.3500000000001,2,Regular
15199.0,2011-10-11 15:12:00,59,10,3122.399999999999,2,Regular
15200.0,2010-08-02 09:38:00,494,1,549.0499999999998,0,Churn Risk
15201.0,2011-09-13 14:53:00,87,7,1842.95,2,Regular
15202.0,2010-10-15 13:05:00,420,3,6001.49,0,Churn Risk
15203.0,2011-11-14 08:16:00,25,15,4400.180000000003,2,Regular
15204.0,2010-12-17 13:49:00,357,1,316.58000000000004,0,Churn Risk
15205.0,2011-09-15 19:36:00,85,2,653.2399999999999,2,Regular
15206.0,2011-11-29 13:41:00,10,4,420.29999999999995,2,Regular
15207.0,2010-10-19 13:29:00,416,3,683.92,0,Churn Risk
15208.0,2011-12-08 17:24:00,1,6,970.5200000000001,2,Regular
15209.0,2009-12-09 17:26:00,730,1,178.97999999999996,0,Churn Risk
15210.0,2011-04-28 16:11:00,225,3,1176.1900000000003,2,Regular
15211.0,2011-10-10 13:31:00,60,2,1277.4799999999998,2,Regular
15212.0,2011-04-12 13:45:00,241,2,208.27999999999997,2,Regular
15213.0,2011-01-25 12:21:00,318,2,328.34999999999997,0,Churn Risk
15214.0,2011-12-08 12:07:00,1,8,1661.4399999999998,2,Regular
15215.0,2011-10-24 11:41:00,46,7,2422.430000000001,2,Regular
15216.0,2011-09-13 11:41:00,87,2,486.09000000000003,2,Regular
15217.0,2010-05-25 13:51:00,563,1,426.2400000000001,0,Churn Risk
15218.0,2011-11-29 11:48:00,10,22,11516.57000000001,2,Regular
15219.0,2011-06-16 16:57:00,176,2,685.45,2,Regular
15220.0,2011-10-19 12:39:00,51,6,1778.9599999999991,2,Regular
15221.0,2010-12-08 13:08:00,366,4,2465.45,0,Churn Risk
15222.0,2011-01-25 08:03:00,318,11,3550.909999999999,0,Churn Risk
15223.0,2011-04-28 11:31:00,225,5,1417.9500000000003,2,Regular
15224.0,2010-12-16 15:02:00,358,5,871.36,0,Churn Risk
15225.0,2011-04-19 14:51:00,234,1,409.4000000000001,2,Regular
15226.0,2011-02-02 11:41:00,310,1,154.41,0,Churn Risk
15227.0,2011-11-03 11:59:00,36,9,2488.4900000000007,2,Regular
15228.0,2011-10-04 13:56:00,66,6,5580.270000000003,2,Regular
15229.0,2010-05-02 13:50:00,586,1,160.5,0,Churn Risk
15230.0,2011-04-14 14:39:00,239,2,429.6000000000001,2,Regular
15231.0,2010-03-28 15:12:00,621,1,250.25999999999993,0,Churn Risk
15232.0,2011-08-18 16:27:00,113,2,612.0600000000001,2,Regular
15233.0,2010-11-03 13:36:00,401,1,59.400000000000006,0,Churn Risk
15234.0,2011-03-08 08:53:00,276,1,197.0,0,Churn Risk
15235.0,2011-05-06 09:44:00,217,16,2937.8099999999977,2,Regular
15236.0,2011-02-14 10:52:00,298,1,321.05,0,Churn Risk
15237.0,2011-12-08 09:46:00,1,4,1412.3200000000006,2,Regular
15238.0,2011-11-10 14:28:00,29,3,1071.9899999999998,2,Regular
15239.0,2011-11-29 14:14:00,10,2,780.59,2,Regular
15240.0,2011-10-26 09:50:00,44,12,4459.98,2,Regular
15241.0,2011-10-04 09:05:00,66,11,3050.1599999999985,2,Regular
15242.0,2010-10-13 15:33:00,422,1,302.04,0,Churn Risk
15243.0,2011-09-26 14:12:00,74,2,927.2800000000004,2,Regular
15244.0,2011-10-05 13:19:00,65,3,912.0800000000002,2,Regular
15245.0,2011-07-28 18:56:00,134,8,4610.840000000002,2,Regular
15246.0,2011-04-15 14:45:00,238,3,780.4,2,Regular
15247.0,2011-08-09 12:52:00,122,3,976.06,2,Regular
15248.0,2010-10-24 13:09:00,411,3,1893.9299999999996,0,Churn Risk
15249.0,2011-11-08 11:45:00,31,18,9266.000000000002,2,Regular
15250.0,2010-03-09 07:35:00,640,1,60.0,0,Churn Risk
15251.0,2011-11-30 15:02:00,9,21,20324.540000000008,2,Regular
15252.0,2011-11-03 13:30:00,36,5,2103.4100000000003,2,Regular
15253.0,2011-11-23 16:22:00,16,8,2055.0900000000006,2,Regular
15254.0,2011-08-04 15:04:00,127,3,1088.35,2,Regular
15255.0,2011-10-04 12:43:00,66,9,3729.419999999999,2,Regular
15256.0,2011-07-14 11:47:00,148,2,170.39999999999998,2,Regular
15257.0,2011-03-01 12:58:00,283,2,685.9,0,Churn Risk
15258.0,2011-06-24 12:30:00,168,2,623.1599999999999,2,Regular
15259.0,2010-07-15 08:47:00,512,4,1182.3799999999999,0,Churn Risk
15260.0,2011-08-31 13:55:00,100,25,9188.229999999998,2,Regular
15261.0,2011-07-27 15:20:00,135,4,1508.0000000000005,2,Regular
15262.0,2011-01-20 12:16:00,323,3,418.82,0,Churn Risk
15263.0,2011-08-25 10:26:00,106,1,156.50999999999996,2,Regular
15264.0,2011-10-06 13:49:00,64,2,848.4000000000003,2,Regular
15265.0,2011-07-11 14:46:00,151,4,3345.6400000000017,2,Regular
15266.0,2011-01-05 13:40:00,338,5,852.2100000000002,0,Churn Risk
15267.0,2011-11-17 15:59:00,22,5,1717.36,2,Regular
15268.0,2010-08-18 10:33:00,478,3,961.9,0,Churn Risk
15269.0,2011-11-16 09:32:00,23,3,1225.3600000000001,2,Regular
15270.0,2011-11-24 09:24:00,15,21,8524.860000000006,2,Regular
15271.0,2011-12-02 14:11:00,7,24,4709.539999999999,2,Regular
15272.0,2011-10-13 12:59:00,57,6,2085.48,2,Regular
15273.0,2010-04-19 11:31:00,599,1,228.96,0,Churn Risk
15274.0,2011-12-05 16:57:00,4,2,716.5699999999999,2,Regular
15275.0,2011-11-02 11:20:00,37,1,615.1399999999999,2,Regular
15276.0,2011-10-04 16:39:00,66,4,649.5300000000004,2,Regular
15277.0,2011-10-24 10:08:00,46,2,476.3400000000001,2,Regular
15278.0,2010-05-27 10:03:00,561,4,496.16,0,Churn Risk
15279.0,2010-12-20 10:48:00,354,5,1580.5400000000002,0,Churn Risk
15280.0,2011-06-20 17:14:00,172,3,406.2199999999998,2,Regular
15281.0,2011-10-12 09:10:00,58,16,8543.569999999987,2,Regular
15282.0,2010-05-18 16:27:00,570,1,348.59000000000003,0,Churn Risk
15283.0,2010-11-14 14:54:00,390,3,148.33,0,Churn Risk
15284.0,2010-07-27 13:25:00,500,1,24.75,0,Churn Risk
15285.0,2010-10-28 09:46:00,407,1,94.91999999999999,0,Churn Risk
15286.0,2011-10-21 11:08:00,49,1,240.55,2,Regular
15287.0,2011-11-17 15:34:00,22,5,856.0300000000001,2,Regular
15288.0,2011-10-27 16:58:00,43,10,3883.129999999997,2,Regular
15289.0,2011-11-10 13:49:00,29,5,1593.0900000000001,2,Regular
15290.0,2011-12-05 11:39:00,4,26,10496.280000000002,2,Regular
15291.0,2011-11-14 11:02:00,25,40,13846.559999999992,2,Regular
15292.0,2011-05-22 15:00:00,201,1,180.93999999999997,2,Regular
15293.0,2010-02-12 11:54:00,665,1,247.50000000000003,0,Churn Risk
15294.0,2010-10-25 11:45:00,410,1,233.35,0,Churn Risk
15295.0,2010-02-23 13:03:00,654,1,217.2399999999999,0,Churn Risk
15296.0,2011-10-20 11:47:00,50,12,10342.829999999993,2,Regular
15297.0,2011-11-29 16:32:00,10,3,641.94,2,Regular
15298.0,2011-12-07 17:17:00,2,23,9459.370000000003,2,Regular
15299.0,2011-10-03 14:19:00,67,10,7991.540000000001,2,Regular
15300.0,2011-10-06 17:08:00,64,1,496.4399999999999,2,Regular
15301.0,2011-10-20 09:57:00,50,17,7603.4399999999905,2,Regular
15302.0,2009-12-09 13:11:00,730,1,307.99999999999994,0,Churn Risk
15303.0,2011-02-22 13:59:00,290,3,1224.1800000000003,0,Churn Risk
15304.0,2011-10-10 10:23:00,60,9,919.5500000000002,2,Regular
15305.0,2010-06-02 13:50:00,555,1,93.6,0,Churn Risk
15306.0,2011-10-06 12:56:00,64,9,3484.7299999999996,2,Regular
15307.0,2011-09-05 11:38:00,95,1,205.3,2,Regular
15308.0,2011-03-10 13:08:00,274,1,310.47,0,Churn Risk
15309.0,2010-04-08 11:11:00,610,4,797.96,0,Churn Risk
15310.0,2010-08-18 11:38:00,478,1,1634.64,0,Churn Risk
15311.0,2011-12-09 12:00:00,0,208,116771.16000000013,1,VIP
15312.0,2011-09-25 13:10:00,75,12,2930.1899999999982,2,Regular
15313.0,2011-08-21 16:02:00,110,1,52.0,2,Regular
15314.0,2011-05-24 14:39:00,199,3,820.4500000000002,2,Regular
15315.0,2011-10-06 12:51:00,64,2,570.5,2,Regular
15316.0,2011-01-17 11:34:00,326,1,165.0,0,Churn Risk
15317.0,2010-01-31 15:55:00,677,1,129.75,0,Churn Risk
15318.0,2011-12-06 11:30:00,3,1,312.62,2,Regular
15319.0,2011-03-01 12:48:00,283,1,204.5,0,Churn Risk
15320.0,2011-10-26 13:27:00,44,1,267.13,2,Regular
15321.0,2011-09-30 09:40:00,70,12,6709.729999999995,2,Regular
15322.0,2011-09-15 09:34:00,85,2,1390.8600000000001,2,Regular
15323.0,2010-05-26 10:01:00,562,3,434.6000000000001,0,Churn Risk
15324.0,2010-01-07 14:37:00,701,1,140.22000000000003,0,Churn Risk
15325.0,2011-08-28 11:55:00,103,8,1602.0100000000004,2,Regular
15326.0,2011-01-10 11:38:00,333,5,1700.5199999999995,0,Churn Risk
15327.0,2011-10-18 11:55:00,52,1,208.75000000000003,2,Regular
15328.0,2010-10-28 09:05:00,407,1,107.24000000000002,0,Churn Risk
15329.0,2011-10-31 15:36:00,39,11,2984.3300000000013,2,Regular
15330.0,2011-11-07 17:50:00,32,2,714.96,2,Regular
15331.0,2010-07-28 09:42:00,499,3,767.9099999999999,0,Churn Risk
15332.0,2010-12-08 14:43:00,366,6,6553.739999999997,0,Churn Risk
15333.0,2011-05-15 13:27:00,208,1,1028.56,2,Regular
15334.0,2011-07-06 11:22:00,156,3,351.6699999999999,2,Regular
15335.0,2011-10-17 12:50:00,53,1,173.97000000000003,2,Regular
15336.0,2010-11-03 12:39:00,401,1,240.5,0,Churn Risk
15337.0,2010-10-24 15:29:00,411,1,373.02,0,Churn Risk
15338.0,2010-01-31 14:25:00,677,1,283.4299999999999,0,Churn Risk
15339.0,2011-10-04 12:51:00,66,7,1827.8400000000015,2,Regular
15340.0,2010-05-27 10:27:00,561,1,105.50000000000001,0,Churn Risk
15341.0,2011-09-20 09:40:00,80,2,2402.72,2,Regular
15342.0,2011-08-02 10:19:00,129,1,406.0899999999999,2,Regular
15343.0,2011-09-13 13:55:00,87,1,364.5,2,Regular
15344.0,2011-12-09 10:45:00,0,3,563.94,2,Regular
15345.0,2011-10-25 11:28:00,45,1,393.54,2,Regular
15346.0,2011-01-11 11:18:00,332,3,596.12,0,Churn Risk
15347.0,2010-12-08 15:25:00,366,4,1363.6,0,Churn Risk
15348.0,2011-09-28 13:17:00,72,1,158.03999999999996,2,Regular
15349.0,2011-07-04 16:06:00,158,2,473.8099999999998,2,Regular
15350.0,2010-12-01 13:33:00,373,2,663.25,0,Churn Risk
15351.0,2011-11-27 12:52:00,12,10,3738.2900000000004,2,Regular
15352.0,2010-06-09 11:28:00,548,1,114.94999999999999,0,Churn Risk
15353.0,2011-03-30 12:15:00,254,7,3175.9499999999994,2,Regular
15354.0,2010-04-15 16:24:00,603,3,284.4,0,Churn Risk
15355.0,2011-11-10 13:44:00,29,2,277.05000000000007,2,Regular
15356.0,2011-11-08 13:11:00,31,13,3464.9499999999935,2,Regular
15358.0,2011-12-05 09:04:00,4,42,17050.410000000084,2,Regular
15359.0,2010-02-15 10:47:00,662,8,181.35,0,Churn Risk
15360.0,2011-10-31 09:35:00,39,1,427.92999999999995,2,Regular
15361.0,2010-12-13 09:52:00,361,4,689.07,0,Churn Risk
15362.0,2010-09-17 10:37:00,448,2,613.08,0,Churn Risk
15363.0,2010-12-02 12:28:00,372,2,1004.1100000000002,0,Churn Risk
15364.0,2011-09-05 09:46:00,95,2,913.1900000000004,2,Regular
15365.0,2011-11-14 08:29:00,25,13,4557.130000000001,2,Regular
15366.0,2011-09-25 15:01:00,75,7,2389.0799999999986,2,Regular
15367.0,2011-10-13 14:13:00,57,11,5081.329999999999,2,Regular
15368.0,2011-11-18 14:42:00,21,2,722.74,2,Regular
15369.0,2010-08-04 13:54:00,492,11,6251.260000000001,0,Churn Risk
15370.0,2011-10-30 10:58:00,40,8,3739.01,2,Regular
15371.0,2010-02-15 13:14:00,662,1,59.400000000000006,0,Churn Risk
15372.0,2011-07-25 16:39:00,137,8,6017.059999999999,2,Regular
15373.0,2011-12-01 15:05:00,8,17,3421.3899999999985,2,Regular
15374.0,2011-08-03 09:59:00,128,2,307.32,2,Regular
15375.0,2010-01-18 15:38:00,690,1,60.959999999999994,0,Churn Risk
15376.0,2011-10-30 15:04:00,40,3,1233.3599999999997,2,Regular
15377.0,2010-11-22 08:55:00,382,4,1211.75,0,Churn Risk
15378.0,2010-09-03 11:30:00,462,2,246.5,0,Churn Risk
15379.0,2011-06-23 13:13:00,169,8,4877.839999999998,2,Regular
15380.0,2011-12-01 12:13:00,8,11,3479.060000000002,2,Regular
15381.0,2011-05-10 11:55:00,213,5,1890.5699999999997,2,Regular
15382.0,2011-11-25 10:58:00,14,12,13733.549999999988,2,Regular
15384.0,2011-06-23 10:57:00,169,4,2027.7900000000006,2,Regular
15385.0,2011-10-30 15:11:00,40,3,942.08,2,Regular
15386.0,2011-06-06 13:47:00,186,1,394.14000000000004,2,Regular
15387.0,2010-08-04 16:05:00,492,1,468.6499999999998,0,Churn Risk
15388.0,2011-03-14 13:53:00,270,1,140.54,0,Churn Risk
15389.0,2011-06-20 16:18:00,172,5,2733.8,2,Regular
15390.0,2010-11-08 15:19:00,396,2,1216.66,0,Churn Risk
15391.0,2010-05-04 15:04:00,584,1,289.87,0,Churn Risk
15392.0,2011-12-05 11:01:00,4,7,2911.619999999998,2,Regular
15393.0,2011-11-23 16:48:00,16,5,891.3400000000003,2,Regular
15394.0,2011-11-30 11:49:00,9,11,5286.7999999999965,2,Regular
15395.0,2011-01-18 12:40:00,325,1,107.45000000000002,0,Churn Risk
15396.0,2011-08-19 10:56:00,112,2,796.3799999999999,2,Regular
15397.0,2011-02-23 09:25:00,289,1,94.0,0,Churn Risk
15398.0,2011-11-23 16:47:00,16,2,1345.5299999999997,2,Regular
15399.0,2011-12-08 13:04:00,1,3,815.7699999999999,2,Regular
15400.0,2011-09-08 13:57:00,92,8,1302.3000000000002,2,Regular
15401.0,2010-09-13 13:42:00,452,2,216.95000000000005,0,Churn Risk
15402.0,2011-07-14 12:17:00,148,6,1830.540000000001,2,Regular
15403.0,2010-08-05 12:21:00,491,2,170.88,0,Churn Risk
15404.0,2010-11-29 11:03:00,375,1,257.06,0,Churn Risk
15405.0,2011-06-03 14:44:00,189,2,659.84,2,Regular
15406.0,2011-11-08 13:22:00,31,4,975.8700000000001,2,Regular
15407.0,2011-11-06 11:55:00,33,4,1056.4400000000003,2,Regular
15408.0,2011-03-20 15:02:00,264,1,267.17999999999995,0,Churn Risk
15409.0,2009-12-18 15:35:00,721,1,131.25,0,Churn Risk
15410.0,2011-09-16 14:47:00,84,10,4685.720000000003,2,Regular
15411.0,2011-11-13 15:19:00,26,4,1358.8800000000006,2,Regular
15412.0,2011-06-21 15:24:00,171,1,190.53000000000003,2,Regular
15413.0,2010-01-17 11:33:00,691,5,6798.72,0,Churn Risk
15414.0,2011-11-30 09:50:00,9,3,774.9000000000001,2,Regular
15415.0,2011-01-30 14:13:00,313,1,572.8099999999998,0,Churn Risk
15416.0,2011-10-06 09:38:00,64,7,4572.82,2,Regular
15417.0,2011-09-15 15:26:00,85,1,508.8000000000001,2,Regular
15418.0,2010-10-10 13:38:00,425,2,452.32,0,Churn Risk
15419.0,2011-11-15 09:23:00,24,1,135.86,2,Regular
15420.0,2010-10-01 15:46:00,434,6,742.9999999999997,0,Churn Risk
15421.0,2011-10-12 09:20:00,58,10,3805.339999999999,2,Regular
15422.0,2011-01-20 16:17:00,323,7,1619.970000000001,0,Churn Risk
15423.0,2011-11-01 14:01:00,38,3,266.89,2,Regular
15424.0,2011-03-30 13:02:00,254,3,597.78,0,Churn Risk
15425.0,2010-11-04 18:13:00,400,4,1944.5700000000008,0,Churn Risk
15426.0,2011-11-20 15:36:00,19,9,2615.389999999998,2,Regular
15427.0,2011-11-06 14:29:00,33,3,1483.140000000001,2,Regular
15428.0,2011-11-24 16:54:00,15,4,762.7500000000001,2,Regular
15429.0,2011-11-13 12:28:00,26,2,397.3500000000002,2,Regular
15430.0,2010-08-29 10:42:00,467,2,954.7500000000001,0,Churn Risk
15431.0,2010-07-25 12:44:00,502,1,153.24,0,Churn Risk
15432.0,2011-11-16 16:30:00,23,2,320.76,2,Regular
15433.0,2011-05-10 10:45:00,213,2,533.2999999999998,2,Regular
15434.0,2011-12-01 13:33:00,8,11,2567.060000000001,2,Regular
15435.0,2011-11-17 16:39:00,22,1,149.29000000000005,2,Regular
15436.0,2011-11-27 16:05:00,12,3,1122.53,2,Regular
15437.0,2011-03-22 13:11:00,262,2,393.45000000000005,0,Churn Risk
15438.0,2011-07-31 14:19:00,131,1,156.57999999999998,2,Regular
15439.0,2010-10-31 10:38:00,404,4,1269.0499999999997,0,Churn Risk
15440.0,2011-10-16 12:16:00,54,3,383.68,2,Regular
15441.0,2010-11-08 15:50:00,396,3,1254.2100000000003,0,Churn Risk
15442.0,2011-04-05 12:24:00,248,1,594.0,0,Churn Risk
15443.0,2011-12-08 10:40:00,1,14,5175.929999999995,2,Regular
15444.0,2011-11-30 17:37:00,9,2,1418.2600000000014,2,Regular
15445.0,2011-03-20 15:06:00,264,2,284.5,0,Churn Risk
15446.0,2010-11-28 11:59:00,376,3,406.94999999999993,0,Churn Risk
15447.0,2011-01-13 11:26:00,330,5,492.88,0,Churn Risk
15448.0,2011-01-31 10:42:00,312,2,788.8099999999998,0,Churn Risk
15449.0,2011-11-13 15:02:00,26,3,974.52,2,Regular
15450.0,2011-11-09 17:11:00,30,1,429.84,2,Regular
15451.0,2010-10-01 13:40:00,434,2,233.21000000000004,0,Churn Risk
15452.0,2011-11-10 12:13:00,29,6,1799.1100000000001,2,Regular
15453.0,2011-12-08 10:59:00,1,7,1388.3700000000013,2,Regular
15454.0,2010-12-12 14:21:00,362,2,307.68999999999994,0,Churn Risk
15455.0,2010-04-21 12:43:00,597,1,38.25,0,Churn Risk
15456.0,2011-03-01 13:51:00,283,10,2119.27,0,Churn Risk
15457.0,2011-03-22 15:31:00,262,1,237.07000000000002,0,Churn Risk
15458.0,2011-11-14 13:08:00,25,2,370.43999999999994,2,Regular
15459.0,2010-10-18 15:25:00,417,2,202.83,0,Churn Risk
15460.0,2010-12-20 16:08:00,354,1,216.76,0,Churn Risk
15461.0,2010-09-05 12:31:00,460,2,429.7,0,Churn Risk
15462.0,2011-09-06 13:11:00,94,4,737.0499999999998,2,Regular
15463.0,2011-11-10 12:57:00,29,1,126.14,2,Regular
15464.0,2011-01-05 15:56:00,338,1,1048.8500000000006,0,Churn Risk
15465.0,2011-11-20 10:11:00,19,32,12655.650000000003,2,Regular
15466.0,2011-09-15 14:08:00,85,4,1571.010000000002,2,Regular
15467.0,2011-11-30 14:17:00,9,3,524.88,2,Regular
15468.0,2011-10-19 13:49:00,51,3,1430.48,2,Regular
15469.0,2011-10-20 16:21:00,50,3,874.25,2,Regular
15470.0,2010-05-13 09:35:00,575,1,63.419999999999995,0,Churn Risk
15471.0,2011-12-07 14:12:00,2,3,1316.5600000000006,2,Regular
15472.0,2011-08-18 15:17:00,113,1,371.56,2,Regular
15473.0,2011-11-25 15:15:00,14,8,2046.0,2,Regular
15474.0,2010-04-23 11:14:00,595,1,163.10000000000002,0,Churn Risk
15475.0,2011-09-23 15:20:00,77,1,454.10999999999984,2,Regular
15476.0,2010-11-24 15:17:00,380,4,2209.9800000000005,0,Churn Risk
15477.0,2010-02-28 10:37:00,649,1,368.4,0,Churn Risk
15478.0,2011-10-30 14:19:00,40,3,2024.9799999999998,2,Regular
15479.0,2009-12-06 15:08:00,733,1,147.39999999999998,0,Churn Risk
15480.0,2011-08-15 14:32:00,116,5,6279.000000000002,2,Regular
15481.0,2010-11-03 14:52:00,401,1,1993.3400000000004,0,Churn Risk
15482.0,2011-11-24 10:46:00,15,19,14592.560000000001,2,Regular
15483.0,2011-07-01 13:07:00,161,10,862.1999999999998,2,Regular
15484.0,2011-12-08 15:03:00,1,6,4656.000000000002,2,Regular
15485.0,2011-11-09 14:31:00,30,7,5771.51,2,Regular
15486.0,2010-06-30 13:15:00,527,1,102.0,0,Churn Risk
15487.0,2010-01-29 12:07:00,679,1,231.32000000000002,0,Churn Risk
15488.0,2011-09-08 10:11:00,92,5,431.92,2,Regular
15489.0,2011-11-17 08:53:00,22,8,2419.609999999999,2,Regular
15490.0,2010-10-05 13:11:00,430,1,217.59999999999997,0,Churn Risk
15491.0,2011-09-05 15:56:00,95,6,3100.090000000001,2,Regular
15492.0,2011-11-11 14:53:00,28,2,659.4599999999999,2,Regular
15493.0,2011-11-07 12:04:00,32,9,4314.979999999983,2,Regular
15494.0,2011-11-18 14:51:00,21,5,3780.049999999995,2,Regular
15495.0,2010-11-25 13:46:00,379,1,246.49999999999997,0,Churn Risk
15496.0,2010-03-18 13:16:00,631,1,146.14,0,Churn Risk
15497.0,2011-11-22 11:51:00,17,9,8657.38999999999,2,Regular
15498.0,2011-12-07 12:48:00,2,44,26039.580000000016,2,Regular
15499.0,2009-12-16 12:17:00,723,1,161.6,0,Churn Risk
15500.0,2011-12-01 13:47:00,8,4,1131.5600000000004,2,Regular
15501.0,2010-10-31 11:15:00,404,2,402.5,0,Churn Risk
15502.0,2011-11-24 12:48:00,15,14,13993.47,2,Regular
15503.0,2010-12-12 10:57:00,362,2,267.1499999999999,0,Churn Risk
15504.0,2011-09-19 13:45:00,81,4,423.84999999999997,2,Regular
15505.0,2011-10-18 07:56:00,52,5,3610.960000000001,2,Regular
15506.0,2011-11-17 12:11:00,22,6,2040.0300000000018,2,Regular
15507.0,2011-06-21 11:19:00,171,1,492.35999999999996,2,Regular
15508.0,2011-06-03 15:43:00,189,6,1000.27,2,Regular
15509.0,2010-11-24 14:48:00,380,1,166.50999999999996,0,Churn Risk
15510.0,2011-01-13 12:10:00,330,1,250.0,0,Churn Risk
15511.0,2011-11-28 09:43:00,11,5,909.2300000000004,2,Regular
15512.0,2011-07-07 10:20:00,155,4,331.57999999999987,2,Regular
15513.0,2011-11-06 14:36:00,33,35,27750.550000000025,2,Regular
15514.0,2011-11-27 14:40:00,12,18,6598.549999999997,2,Regular
15515.0,2010-11-17 13:39:00,387,1,171.80999999999997,0,Churn Risk
15516.0,2011-10-26 10:51:00,44,3,62.43,2,Regular
15517.0,2011-04-20 14:02:00,233,1,267.03000000000003,2,Regular
15518.0,2011-10-06 13:05:00,64,15,4218.939999999998,2,Regular
15519.0,2010-11-21 14:35:00,383,2,344.60999999999996,0,Churn Risk
15520.0,2011-12-08 10:58:00,1,1,343.49999999999994,2,Regular
15521.0,2011-10-30 13:42:00,40,16,7106.689999999993,2,Regular
15522.0,2011-11-07 11:26:00,32,2,398.84,2,Regular
15523.0,2011-09-16 16:29:00,84,16,17359.990000000013,2,Regular
15524.0,2011-11-15 12:09:00,24,2,591.4,2,Regular
15525.0,2011-12-07 14:43:00,2,4,1295.7000000000007,2,Regular
15526.0,2011-11-06 15:04:00,33,2,148.44,2,Regular
15527.0,2011-11-21 12:17:00,18,23,5575.6399999999985,2,Regular
15528.0,2011-03-30 16:14:00,254,1,229.32999999999993,0,Churn Risk
15529.0,2011-11-17 11:29:00,22,12,5111.949999999992,2,Regular
15530.0,2011-11-18 12:25:00,21,5,1813.7200000000014,2,Regular
15531.0,2011-12-01 18:43:00,8,2,2007.4399999999994,2,Regular
15532.0,2011-11-14 14:51:00,25,10,3771.8999999999915,2,Regular
15533.0,2011-11-20 15:35:00,19,3,807.57,2,Regular
15534.0,2009-12-14 12:48:00,725,1,162.25,0,Churn Risk
15535.0,2011-06-19 16:02:00,173,6,1087.8200000000006,2,Regular
15536.0,2010-10-26 16:31:00,409,1,259.09000000000003,0,Churn Risk
15537.0,2011-06-29 13:10:00,163,1,110.92000000000003,2,Regular
15538.0,2010-06-20 10:49:00,537,6,3358.4,0,Churn Risk
15539.0,2011-12-02 13:36:00,7,1,538.46,2,Regular
15540.0,2011-11-28 13:51:00,11,2,460.68,2,Regular
15541.0,2011-08-17 14:58:00,114,1,85.13000000000002,2,Regular
15542.0,2010-07-15 13:32:00,512,3,918.4500000000008,0,Churn Risk
15543.0,2011-02-24 15:26:00,288,2,242.84000000000003,0,Churn Risk
15544.0,2011-11-30 16:43:00,9,20,8162.4300000000085,2,Regular
15545.0,2011-10-16 13:24:00,54,2,428.04999999999967,2,Regular
15546.0,2010-04-12 11:51:00,606,2,1079.1,0,Churn Risk
15547.0,2011-12-02 12:52:00,7,26,10154.390000000001,2,Regular
15548.0,2010-04-23 12:20:00,595,1,158.08999999999997,0,Churn Risk
15549.0,2011-09-23 16:22:00,77,8,2345.960000000001,2,Regular
15550.0,2011-12-05 15:38:00,4,12,2218.799999999999,2,Regular
15551.0,2011-11-03 12:37:00,36,7,1710.0800000000008,2,Regular
15552.0,2011-05-06 14:47:00,217,2,252.51999999999995,2,Regular
15553.0,2011-10-10 14:02:00,60,1,437.22999999999985,2,Regular
15554.0,2011-03-07 09:00:00,277,1,217.2,0,Churn Risk
15555.0,2011-11-27 16:19:00,12,36,12112.349999999995,2,Regular
15556.0,2011-11-15 16:08:00,24,1,279.77,2,Regular
15557.0,2011-11-11 12:46:00,28,1,473.65,2,Regular
15558.0,2010-03-10 15:25:00,639,1,214.12999999999997,0,Churn Risk
15559.0,2010-05-20 14:06:00,568,1,1109.3999999999996,0,Churn Risk
15560.0,2010-11-07 10:15:00,397,2,153.51999999999998,0,Churn Risk
15561.0,2011-11-28 11:07:00,11,8,1934.39,2,Regular
15562.0,2010-12-23 09:55:00,351,3,673.3799999999999,0,Churn Risk
15563.0,2011-11-17 14:50:00,22,7,2866.999999999999,2,Regular
15564.0,2010-09-02 15:52:00,463,2,70.74000000000001,0,Churn Risk
15565.0,2011-10-20 14:33:00,50,2,173.16,2,Regular
15566.0,2010-11-12 12:11:00,392,2,227.87000000000003,0,Churn Risk
15567.0,2011-11-21 10:48:00,18,1,186.01000000000002,2,Regular
